subject_id,site,session,run,acquisition_id,avg_degree_mean,avg_degree_std,avg_degree_median,avg_degree_min,avg_degree_max,avg_strength_mean,avg_strength_std,avg_strength_median,avg_strength_min,avg_strength_max,clustering_mean,clustering_std,clustering_median,clustering_min,clustering_max,transitivity_mean,transitivity_std,transitivity_median,transitivity_min,transitivity_max,global_efficiency_mean,global_efficiency_std,global_efficiency_median,global_efficiency_min,global_efficiency_max,local_efficiency_mean,local_efficiency_std,local_efficiency_median,local_efficiency_min,local_efficiency_max,path_length_mean,path_length_std,path_length_median,path_length_min,path_length_max
10011,NYU,1,1,10011_S1_R1,37.8,0.0,37.8,37.8,37.8,25.062788274619194,0.963168992832956,24.931654070553027,23.515263384580614,27.193847311797896,0.3278265483256939,0.031139433639554796,0.3296230141068857,0.27624916456808407,0.39719535569152464,0.4997016709342124,0.045291536393763814,0.48683908460635317,0.4179009004576096,0.5873929179339789,0.5836746719928759,0.008502354044873716,0.5871669915529516,0.5621776663881954,0.594987468671678,0.7189547734159194,0.011162153863336082,0.7182135149492032,0.6999113133562576,0.7440123255821057,0.5730581112180583,0.024099037177710562,0.5774645118785083,0.5195158068531571,0.6177629625073584
10011,NYU,1,2,10011_S1_R2,37.8,0.0,37.8,37.8,37.8,25.414293112956027,1.0040967137871548,25.038691044481176,23.811876078969554,27.531720129439705,0.34168365047998445,0.03372719611802783,0.3349582643040439,0.2848416849100068,0.40259351137556254,0.5031487287283211,0.040395700339650724,0.49702808748688865,0.42546492590571344,0.5684934206451541,0.582032635868079,0.008701427406117268,0.5856632321544509,0.5602144249512725,0.5956279587858532,0.7271749545891262,0.012386419555436998,0.7237964882029765,0.7044640505420325,0.7517138787591536,0.5557390091951833,0.03027635704132802,0.5651918823092935,0.49620098417033,0.5987184584522539
10012,NYU,1,1,10012_S1_R1,37.8,0.0,37.8,37.8,37.8,24.91351392645585,0.8592359801712065,24.597501266630072,23.346960767946744,26.926237580023315,0.32721002837742563,0.027355258257089458,0.3208888773861689,0.2828693879698869,0.39306640650730534,0.4863965336561018,0.03559464160024114,0.481890959719014,0.4331261405508205,0.5805162681550073,0.5851056120505509,0.00889241167971346,0.587385129490379,0.55697298802561,0.594356261022925,0.721793188954636,0.008703743039691096,0.7206824242073407,0.7055794668377603,0.7393369667628354,0.5711698063635188,0.022735055501302188,0.571806453480026,0.5291343950587905,0.6150562165889591
10012,NYU,1,2,10012_S1_R2,37.8,0.0,37.8,37.8,37.8,27.90049199664225,2.9919141438289962,26.394809649492565,23.911159056111387,32.283492183685304,0.40605428796124765,0.07795268856833618,0.3801590598437291,0.2907783188411493,0.5177941295915046,0.5651818665637165,0.09231483225316396,0.5332027819162433,0.4477168099204343,0.7181163572302087,0.5522586409134678,0.040404878137642236,0.5776803118908223,0.4746837034136716,0.5927318295739257,0.7285297228004978,0.028645162414545414,0.7309240018670048,0.6678054831073724,0.778232141105558,0.49810496463446324,0.07021932648660546,0.5240976569248221,0.35876855053831297,0.6045661702291509
10013,NYU,1,1,10013_S1_R1,37.8,0.0,37.8,37.8,37.8,24.637411059409434,0.8058086333410556,24.764367878437042,23.087693644197362,26.296332730117598,0.31877948739396406,0.025860516982272347,0.3219059131828087,0.27079788510030334,0.378893539368524,0.4859600329543883,0.036472123657368134,0.492639842983317,0.41250133637432734,0.5694475786433182,0.5863968670078724,0.006446043771604871,0.5857978279030793,0.5697113153253536,0.5966954423094735,0.7175895047375577,0.01113489712688929,0.7199297380203811,0.6935571213521814,0.7378679824811097,0.5851305841282929,0.021956732895385078,0.5861882567571685,0.5456193623553408,0.6251773385044195
10013,NYU,1,2,10013_S1_R2,37.8,0.0,37.8,37.8,37.8,24.522771143329123,0.5010983361528287,24.508822513881483,23.63917383237889,25.768579378880954,0.3091198801013969,0.015019978518019504,0.30849528538984955,0.28754645646473326,0.34710428735524684,0.46657887812116255,0.021744751908714343,0.46856398436717106,0.4257898293630681,0.5239157296429012,0.5898004910104078,0.0034347972355760954,0.5901513041863868,0.5785203750115862,0.5953216374268999,0.7157311625981243,0.007789752977950846,0.715534459462702,0.7023487853334903,0.7315414201941509,0.5780450675275839,0.014689547875598157,0.5808361398679106,0.5500338261720364,0.6040740303693127
10014,NYU,1,1,10014_S1_R1,37.8,0.0,37.8,37.8,37.8,27.89760674361525,1.7980571957208575,28.28170059542907,25.132430293058093,30.777890306397488,0.4161609947598828,0.05491493000871338,0.4251146637269646,0.32848043752260936,0.5153124805859034,0.5775143454440135,0.055019788258080744,0.6047992304741402,0.47894319719060435,0.6572003969412177,0.5572646677814753,0.019695632644522766,0.5526882019864331,0.5322765909482774,0.5867724867724812,0.7476464072450062,0.01796001069901631,0.7422786033450538,0.7244882887323848,0.7995425710536554,0.48717546642801357,0.05483004793945402,0.4799326134770403,0.37461132514911655,0.5806421701571497
10014,NYU,1,2,10014_S1_R2,37.8,0.0,37.8,37.8,37.8,26.137050731709994,0.8753547267555952,26.02523811992846,24.690920632136496,27.780393388396813,0.3650607500519296,0.025618651860549353,0.36080203376567466,0.31933221194548317,0.41677599107572,0.5180823762407745,0.025311218370597143,0.5130115108006145,0.47350906441576857,0.5717495776542177,0.5778639766721971,0.007998166319846537,0.5811148240972721,0.5600751879699232,0.5875614963334174,0.7373060739643122,0.010592438400985152,0.7391499624931828,0.7118026411160453,0.755355887158652,0.5322423909463221,0.03088912041258719,0.5276157480632652,0.4773255758582965,0.5899071892135757
10015,NYU,1,1,10015_S1_R1,37.8,0.0,37.8,37.8,37.8,27.373043849734344,2.2274306184831367,27.070889673734968,23.92628733107918,31.788103705958317,0.39496383172249094,0.06221444176615844,0.3947128194402132,0.2976313307048393,0.5023026542122679,0.5612484597574136,0.08208810959456186,0.5438237313525998,0.4471494399784737,0.7327398303526879,0.561131820611562,0.028886156811592224,0.5679170147591235,0.4863348848311778,0.5932052353104962,0.7358427906513255,0.01770054933029552,0.7386403423258944,0.6890057631667058,0.7648176557422276,0.5056671255023877,0.05024099793257816,0.5053367561498614,0.42558349258419664,0.5995222198468535
10015,NYU,1,2,10015_S1_R2,37.8,0.0,37.8,37.8,37.8,25.86940978367402,1.3322481697071278,25.411028912820314,23.913981481602317,29.008914739207217,0.35366201335599223,0.0398744516192189,0.34385889710558654,0.29674010402747536,0.444068315483688,0.5136074645438747,0.041957265514697265,0.49941443792405515,0.4424647722420419,0.6251377071142679,0.5790683605565561,0.012181798327258103,0.5845214889074467,0.5456604474148407,0.5922584238373702,0.7316701868800812,0.013376971927589808,0.7292231240061604,0.7116160242482106,0.755711168336554,0.5421452927267065,0.03877117597094604,0.5506595317814815,0.46569660682925207,0.6072704055089534
10017,NYU,1,1,10017_S1_R1,37.8,0.0,37.8,37.8,37.8,24.8914866324886,0.7570499961822934,24.652025375868146,23.867114891817696,26.78668983359086,0.3258291689530471,0.02376721343915187,0.3202440022633625,0.29392048613964483,0.38869244551863297,0.50431033538723,0.04359183321523649,0.48717932018158017,0.4487203018252269,0.5882120863852343,0.5840916147328626,0.007831701320766937,0.5878771001577865,0.5677898449828056,0.592202729044839,0.7191343251735675,0.005993862890425718,0.7172148552192036,0.7083067717057956,0.7328959374040449,0.5821125057105832,0.018233889130961956,0.5814678566962422,0.5269328041516185,0.6097393729666155
10017,NYU,1,2,10017_S1_R2,37.8,0.0,37.8,37.8,37.8,24.691907362702104,0.6230043929163777,24.490885639818092,23.717199771655235,25.710042292193364,0.31818568413445886,0.019414482615012992,0.3157973567515669,0.28716400619610494,0.3496376501311322,0.48686717945599883,0.03220384360514955,0.47242876687882934,0.44324857248490324,0.548901746119734,0.5861380782735779,0.005796850566331709,0.5882205513784343,0.5738280887403523,0.5933816021535272,0.7179231079270534,0.007504630042838879,0.7157704500505335,0.7028668745554748,0.7351649285771565,0.5819459185868922,0.015633794380080272,0.5800997736891542,0.5545081086923604,0.6107970162408659
10018,NYU,1,1,10018_S1_R1,37.8,0.0,37.8,37.8,37.8,25.585830906082194,0.9834219294528298,25.706779167526648,23.737177900891556,27.87687321462129,0.34788334769696855,0.02951047455086234,0.348204686373728,0.29429494215031404,0.4137774199858376,0.5218459165953865,0.04170608947273262,0.526668879610056,0.45058498050065,0.5992136554410056,0.5781317597953911,0.010756743356705694,0.5780840991367246,0.5523855936136536,0.5929546087440789,0.7282144791540077,0.009259418326412154,0.729048623765644,0.7088738356367114,0.7474646966995246,0.5576721793468166,0.022763863892920788,0.558543603395692,0.5003302356653047,0.6080196235578925
10019,NYU,1,1,10019_S1_R1,37.8,0.0,37.8,37.8,37.8,24.424401202284056,0.446893089303601,24.43941514931227,23.52939350824607,25.212810754776,0.3087871663991095,0.014572926253217544,0.3074184030668592,0.28131742268969917,0.3362081375671864,0.47172324553830947,0.02603592912056544,0.46890309613693615,0.4284850590687978,0.5331225409202753,0.5895921156659121,0.003702336801340286,0.5900399146013102,0.5820477118722583,0.5951174231875926,0.713769236428183,0.0073961876405559054,0.7118183403119042,0.6971333714134302,0.7293190282895042,0.5869988465208065,0.011998380898989608,0.5871124939412601,0.5631505523309572,0.6157969956941108
10019,NYU,1,2,10019_S1_R2,37.8,0.0,37.8,37.8,37.8,26.95684000188772,1.50783421994675,26.852329516410826,24.56497229400434,29.612102314045554,0.3829880677861536,0.043227852588852235,0.3831343842823492,0.31169879426095864,0.4587737439587019,0.55676899429296,0.052670989599446244,0.5526676300035656,0.4606000862546978,0.642532915489129,0.5685685523789329,0.01543257062895522,0.5700965376403815,0.5369107955073004,0.5915900863269234,0.7372378974631468,0.013187470007002908,0.7335984944858326,0.7172910164104064,0.7728781187129729,0.5151829401131174,0.04452273146195848,0.5276605273713909,0.4288756993546588,0.5757161142201319
10020,NYU,1,1,10020_S1_R1,37.8,0.0,37.8,37.8,37.8,26.07937079756749,1.339590958247133,26.352616355293677,23.76932688324075,27.891020445447218,0.3626333204566117,0.03914682798661566,0.367704803687044,0.2921590375702262,0.41861216105863525,0.5443157257754166,0.055851926748089635,0.5472031205339879,0.44826854785184983,0.6418402124160343,0.5705399514110886,0.014564565095104107,0.5677898449828268,0.5477814907639464,0.5933073424301434,0.726640123416963,0.010566007544755838,0.7264873419170899,0.705766472192603,0.7496213840739313,0.5535720975333036,0.03185320587477866,0.54679177603792,0.5012958514129375,0.6072911270064453
10021,NYU,1,1,10021_S1_R1,37.8,0.0,37.8,37.8,37.8,24.167861619943285,0.8943932448270557,24.168880053570398,22.583460943008724,25.946935501224115,0.30222825850471413,0.028393755840366273,0.2995620016511028,0.25026119756290216,0.3583464438920331,0.4599790122837734,0.0354929785619226,0.4600947039839162,0.3968273155192764,0.5343270125141948,0.589596276771103,0.006553803220451707,0.5912373526408579,0.5738977072310287,0.5976793836442938,0.7091643122095703,0.0116237922048498,0.7083327789397834,0.6845854699378555,0.7383087088572091,0.5955221429755813,0.024146862554451337,0.5956058083221927,0.5512440687864479,0.6407403745896236
10021,NYU,1,2,10021_S1_R2,37.8,0.0,37.8,37.8,37.8,24.171524355578118,0.7185626073601217,24.136761215486025,22.812688953939237,25.1317780061772,0.30117062251607263,0.02205095076738301,0.2965114179446255,0.2557647449187706,0.33130236019499876,0.471477516533628,0.03624104566848897,0.4670567186010369,0.413000426862977,0.5618514513749081,0.5898064125831763,0.0042745350309132835,0.5909124663510573,0.5827903091060856,0.5968718091525086,0.7090981687118981,0.009535825584091304,0.7086019983500021,0.6908674516392143,0.7279650196895916,0.5990651826138198,0.02126894527680532,0.6012889605599571,0.5612393397370011,0.6367632027872091
10022,NYU,1,1,10022_S1_R1,37.8,0.0,37.8,37.8,37.8,24.072537018393863,0.9781941918664588,23.87873453937079,22.522530882295808,25.858943247795104,0.30010437220823466,0.030681861106845763,0.2930243325473108,0.2515013368882186,0.35495467775017003,0.4667417053777703,0.040374014367713665,0.4629211121038524,0.39393547552854463,0.5315762147634608,0.5895088935621251,0.0059876949705351306,0.5923048361644817,0.5788406200686871,0.5980321173303608,0.7084033774438442,0.013273285194694666,0.7077419538226013,0.6861559264444874,0.7343783480357541,0.6020726944272604,0.02767115906831514,0.6063506689436154,0.5507875482274509,0.6470889158466008
10022,NYU,1,2,10022_S1_R2,37.8,0.0,37.8,37.8,37.8,25.521918253727705,1.1264535350810516,25.32096144902079,23.38599154102175,27.408658474370053,0.34342438830226585,0.03263133451257506,0.335404050543798,0.2823922925239736,0.40193182498152485,0.4956181010349262,0.031633140191770645,0.48028642855243214,0.4343189430209382,0.549124821188475,0.5833948536731304,0.007889989468353287,0.5862805161050804,0.5663092917478925,0.5939199851480516,0.7299851984294912,0.013131447473490867,0.7287082055491223,0.7044913175639583,0.7508244931009487,0.5468141511132587,0.039719972904341136,0.5526459082857342,0.4826479690581502,0.617473495330229
10023,NYU,1,1,10023_S1_R1,37.8,0.0,37.8,37.8,37.8,23.95310296264837,0.7060196921961297,23.84165414634504,23.134750006700816,25.552411993553765,0.295731179444145,0.022188363031113274,0.2907458264271583,0.27164382654040986,0.3491909728091531,0.4627721653636462,0.037622209565774854,0.45228210156197174,0.41665721817511836,0.5532962502758004,0.5902426884580483,0.006077706084034794,0.5919799498746826,0.5764271790587394,0.596138494384105,0.7072464655026036,0.006320032673909836,0.7064437325284264,0.6968824572396218,0.720545903742724,0.605979218097283,0.016043469368888758,0.6025298906946143,0.5737143744269775,0.628410103375186
10023,NYU,1,2,10023_S1_R2,37.8,0.0,37.8,37.8,37.8,24.876242921724508,0.8770933944348845,24.752163439675382,23.65461767002156,26.11955284570393,0.3244677538603465,0.02811345800352976,0.32500749882503827,0.2813724884293905,0.36873003865990595,0.4882377580075107,0.03541432519177811,0.49095458652697826,0.43704934281705676,0.5623961206970408,0.5861775127473775,0.006220387364468789,0.586921006219237,0.5742922120114948,0.5946997122435695,0.7214598310292965,0.012293319792489798,0.7200321886865408,0.7020995302976424,0.7409180135782486,0.5738028034724515,0.027842965101717392,0.5846990658924195,0.5176049368091361,0.6081925998704077
10024,NYU,1,1,10024_S1_R1,37.8,0.0,37.8,37.8,37.8,23.659016320623202,0.8809743579361611,23.374841888641058,22.447320419549943,25.50685161289416,0.28674725633236176,0.029735430339538498,0.2767503254791962,0.24736613793129314,0.35518769010854206,0.45001928884360975,0.04406333507538843,0.42900953170327394,0.3925233644859813,0.5583294530606397,0.5925215337193501,0.005401191869883692,0.5953587672885879,0.5789380859556128,0.5977350784368322,0.7030058452688949,0.012451172952551038,0.6991560353658447,0.6835960404510454,0.72783238117145,0.6133247844352512,0.02267287839179019,0.6191424646954522,0.5696265029362801,0.6462393055766182
10024,NYU,1,2,10024_S1_R2,37.8,0.0,37.8,37.8,37.8,25.177944227258003,0.7038211603490587,25.41425712108612,23.670839855231737,26.270536760280006,0.3346825923054481,0.024433549820412608,0.34588355235317164,0.2777340238749856,0.36289238595341816,0.4998060707268435,0.028786043061265674,0.5091281669150521,0.4465411379451494,0.5462516221342295,0.5816780136804298,0.0069060787779189545,0.5791283764967919,0.5697994987468686,0.5940128098022773,0.7210572034261467,0.010455745135104349,0.7234059159980734,0.699196537448342,0.7406982527859106,0.5690059711433606,0.019700498484216476,0.566836379288764,0.5451473458900122,0.6105196031711454
10025,NYU,1,1,10025_S1_R1,37.8,0.0,37.8,37.8,37.8,26.50913591151229,1.2032080902083553,26.601226883185536,24.197052181394476,28.498791116789768,0.37365441779778247,0.03490707143541126,0.3712679940567965,0.3092338642137583,0.4439136505339018,0.5352619054644482,0.042906523257706025,0.5435415348458826,0.45057841558061207,0.6162362846819373,0.5742166399395611,0.010452295757859003,0.574306135709637,0.5490698969646322,0.5917246820755601,0.7410808681158423,0.011571772256717437,0.7417356228949854,0.7213925345427027,0.7661693890804471,0.5194077174466355,0.03627720882980986,0.5153245681177372,0.4510614436106309,0.5875382767052943
10025,NYU,1,2,10025_S1_R2,37.8,0.0,37.8,37.8,37.8,27.426391002595317,1.5847856701491214,27.309893404182635,24.757450438173194,30.082402231191335,0.40110460769944933,0.04976170576312955,0.4004600670023367,0.31241667867317036,0.4872747845740415,0.5586648245939828,0.04801024601241698,0.549365446966188,0.4669118630466765,0.6449944941829846,0.565833069263189,0.01617372116162703,0.5676589622203583,0.5308047897521727,0.5898264178965846,0.7487688784026668,0.017536708500798633,0.7499141188073541,0.7170888082939701,0.784546591474721,0.49106688518922254,0.052027404179854755,0.49837182125518065,0.392341493796718,0.5708489127658397
10026,NYU,1,1,10026_S1_R1,37.8,0.0,37.8,37.8,37.8,26.07683740921332,1.1137176810819933,25.98248162269592,24.264035647166402,27.97058057596809,0.36203359388417683,0.033169469193096116,0.35644970342672794,0.3151877141858772,0.41898703165906065,0.534770495066304,0.04462786170332461,0.5335436820955499,0.4676993417681605,0.637493747915972,0.5750834621675431,0.011546651716583294,0.5781583588601008,0.5509672328970501,0.5888703239580374,0.731291911406789,0.009624156974627034,0.7309137512243866,0.7150861225348681,0.7471649106203884,0.5439166543899013,0.028067060085352195,0.5442172278404501,0.48938485267799037,0.5970919303129192
